Dev ID,Family,Module Name,Location,Description
7688753 [14],Cisco NCS 4206,ONS-SI-622-I1       ,subslot 0/4 transceiver container 6,Dual-Rate OC3/12 IR-1
7688747 [13],Cisco NCS 4206,NCS4200-48T1E1-CE,subslot 0/5,ASR 900 48 port T1E1 IM
7688749 [4],Cisco NCS 4206,NCS4200-48T3E3-CE,subslot 0/5,ASR 900 48 port T3E3 IM
7688750 [8],Cisco NCS 4206,NCS4200-1T8S-10CS,subslot 0/5,ASR 900 Combo 8 port SFP GE and 1 port 10GE IM with OTN and CEM
7688753 [15],Cisco NCS 4206,NCS4200-1T8S-10CS,subslot 0/5,ASR 900 Combo 8 port SFP GE and 1 port 10GE IM with OTN and CEM
7688750 [4],Cisco NCS 4206,SCP6802-C1-BWE  ,subslot 0/5 transceiver container 0,Dual-Rate OC3/12 IR-1
7688753 [5],Cisco NCS 4206,SCP6802-C1-BWE  ,subslot 0/5 transceiver container 0,Dual-Rate OC3/12 IR-1
7688753 [9],Cisco NCS 4206,ONS-SI-2G-L2        ,subslot 0/5 transceiver container 4,OC48 LR-2/STM16 L-16.2
7688753 [8],Cisco NCS 4206,SCP6802-C1-BWE  ,subslot 0/5 transceiver container 7,Dual-Rate OC3/12 IR-1
7688751 [2],Cisco NCS 4216,NCS4216-RSP,slot R0,"NCS 4216 Route Switch Processor , 400G, XL Scale"
143055913 [8],Cisco NCS 4216,NCS4216-RSP,slot R0,"NCS 4216 Route Switch Processor , 400G, XL Scale"
7688751 [6],Cisco NCS 4216,NCS4216-RSP,slot R1,"NCS 4216 Route Switch Processor , 400G, XL Scale"
143055913 [2],Cisco NCS 4216,UEA-PID-UNKNOWN,slot R1,UEA Unknown Module
7688751 [14],Cisco NCS 4216,NCS4200-48T1E1-CE,subslot 0/3,ASR 900 48 port T1E1 IM
7688751 [7],Cisco NCS 4216,NCS4200-2Q-P,subslot 0/4,2-port Forty Gigabit Ethernet QSFP Interface Module
143055913 [7],Cisco NCS 4216,NCS4200-1T8LR-PS,subslot 0/6,8-port Gigabit Ethernet & 1-port Ten Gigabit Ethernet SFP Interface Module
143055913 [12],Cisco NCS 4216,ONS-SI-GE-LX        ,subslot 0/6 transceiver container 0,GE LX
143055913 [1],Cisco NCS 4216,ONS-SI-GE-LX        ,subslot 0/6 transceiver container 4,GE LX
143055913 [13],Cisco NCS 4216,ONS-SC+-10G-LR      ,subslot 0/6 transceiver container 8,SFP+ 10GBASE-LR
7688751 [3],Cisco NCS 4216,NCS4200-1T8S-10CS,subslot 0/7,ASR 900 Combo 8 port SFP GE and 1 port 10GE IM with OTN and CEM
7688751 [12],Cisco NCS 4216,SCP6802-C1-BWE  ,subslot 0/7 transceiver container 0,Dual-Rate OC3/12 IR-1
7688751 [1],Cisco NCS 4216,SCP6802-C1-BWE  ,subslot 0/7 transceiver container 1,Dual-Rate OC3/12 IR-1
7688751 [13],Cisco NCS 4216,NCS4200-8T-PS,subslot 0/8,8-port Ten Gigabit Ethernet SFP+ Interface Module
143055913 [11],Cisco NCS 4216,NCS4200-1T8S-10CS,subslot 0/8,ASR 900 Combo 8 port SFP GE and 1 port 10GE IM with OTN and CEM
7688751 [11],Cisco NCS 4216,ONS-SC+-10G-LR      ,subslot 0/8 transceiver container 0,SFP+ 10GBASE-LR
143055913 [5],Cisco NCS 4216,SCP6802-C1-BWE  ,subslot 0/8 transceiver container 0,Dual-Rate OC3/12 IR-1
7688751 [8],Cisco NCS 4216,ONS-SC+-10G-LR      ,subslot 0/8 transceiver container 1,SFP+ 10GBASE-LR
143055913 [9],Cisco NCS 4216,ONS-SI-622-I1       ,subslot 0/8 transceiver container 1,Dual-Rate OC3/12 IR-1
7688751 [5],Cisco NCS 4216,ONS-SC+-10G-LR      ,subslot 0/8 transceiver container 2,SFP+ 10GBASE-LR
143055913 [10],Cisco NCS 4216,ONS-SI-622-I1       ,subslot 0/8 transceiver container 2,Dual-Rate OC3/12 IR-1
143055913 [4],Cisco NCS 4216,ONS-SI-622-I1       ,subslot 0/8 transceiver container 3,Dual-Rate OC3/12 IR-1
143055913 [3],Cisco NCS 4216,ONS-SI-2G-L2        ,subslot 0/8 transceiver container 5,OC48 LR-2/STM16 L-16.2
143055913 [6],Cisco NCS 4216,ONS-SI-622-I1       ,subslot 0/8 transceiver container 7,Dual-Rate OC3/12 IR-1
7688751 [9],Cisco NCS 4216,NCS4200-1T8S-10CS,subslot 0/9,ASR 900 Combo 8 port SFP GE and 1 port 10GE IM with OTN and CEM
7688751 [10],Cisco NCS 4216,SCP6878-C9-BWE  ,subslot 0/9 transceiver container 4,OC48 LR-2/STM16 L-16.2
7688751 [4],Cisco NCS 4216,SCP6878-C9-BWE  ,subslot 0/9 transceiver container 6,OC48 LR-2/STM16 L-16.2
